data_no,event_date,year,event_type,sub_event_type,actor1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
17383,8-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Count Love; KXAN,"On 8 August 2020, people staged a protest in Los Angeles (California) calling for the closure of ICE detention centers and release of undocumented immigrants. Protesters reported the lack of protection measures against coronavirus and generally poor conditions at the said facilities, among others. The event took place as part of a statewide campaign to abolish these centers. [size=no report]",0,1612546429
17527,7-Aug-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,It's Going Down,"On 7 August 2020, a number of people with Antifa rallied in the Sunland-Tujunga neighborhood of Los Angeles (Los Angeles, California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. An unreported number of demonstrators from far-right groups were present. The demonstration turned violent when 'minor scuffles' occurred between the two groups. Two members of the far-right groups also engaged in a physical altercation with each other. [size=no report] [counter-protest]",0,1612916000
17639,5-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KFI AM640,"On 5 August 2020, health workers gathered in protest in Los Angeles (California) calling for authorities to ensure better protection measures and safe workload of patients at health centers in the midst of the coronavirus pandemic. Participants were also protesting against widespread racism and inequality in health care, as well as access to the latter. The event took place during the National Day of Action to Save Lives during the COVID-19 pandemic. On the same day and place, grocery workers held another protest, in the Westlake area, calling for better safety measures and regular testing, among other issues. [size=no report]",0,1612546429
17644,5-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Orange,Orange,33.7877,-117.8534,KFI AM640,"On 5 August 2020, health workers gathered in protest in Orange (California) calling for authorities to ensure better protection measures and safe workload of patients at health centers in the midst of the coronavirus pandemic. Participants were also protesting against widespread racism and inequality in health care, as well as access to the latter. The event took place during the National Day of Action to Save Lives during the COVID-19 pandemic. [size=no report]",0,1612546429
17859,3-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Reuters; Count Love,"On 3 August 2020, people rallied in protest in Los Angeles (California) against the State's plan to reopen the city's schools next Fall in the midst of the coronavirus pandemic. Protesters were raising concerns about this decision due to the lack of available testing for everyone and protective measures, among others. The event took place during a national day of resistance. [size=no report] [schools]",0,1612546429
17860,3-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Breeze,"On 3 August 2020, students, teachers and parents held a protest rally in Los Angeles (California) in support of the Black Lives Movement as well as for safe return to school in the midst of the coronavirus pandemic. Protesters were demanding online learning, access to coronavirus testing and better sanitation conditions at schools, among others. [size=no report] [schools]",0,1612546429
17943,2-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times; Count Love; Fox40 (Sacramento),"On 2 August 2020, hundreds of people gathered in protest in Los Angeles (California), outside the Mayor's residence, calling for authorities to cancel rents in the midst of the coronavirus pandemic. [size=hundreds]",0,1612546429
18048,1-Aug-20,2020,Protests,Protest with intervention,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Fox40 (Sacramento); KTLA5; Count Love; Los Angeles Times,"On 1 August 2020, hundreds of people held a protest outside the Mayor's residence in Los Angeles (California), calling for authorities to cancel rents amid the coronavirus pandemic. Police forces intervened and arrested three people. [size=hundreds]",0,1612546429
18255,31-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,California Nurses Association,"Around 31 July 2020 (as reported), nurses held a protest in Los Angeles (California) at the UCLA Westwood Medical Center, against unsafe conditions at the said center in the midst of the coronavirus pandemic. [size=no report]",0,1612546428
18256,31-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,People's City Council-Los Angeles,"On 31 July 2020, a group of Jewish people held a protest in Los Angeles (California), outside the residence of the city's Mayor, in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Protesters were calling for authorities to defund the police and cancel rents in the midst of the coronavirus pandemic, among other issues. [size=no report]",0,1612546428
18276,31-Jul-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,It's Going Down,"On 31 July 2020, a large number of Antifa supporters demonstrated in the Sunland-Tujunga neighborhood of Los Angeles (Los Angeles, California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. An unreported number of counter-demonstrators belonging to far-right groups were present, showing their support for police. Police intervened when an antifascist burned a 'Blue Lives Matter' flag, arresting this person. The demonstration turned violent when police allegedly used force against antifascists and journalists that hospitalized two people, one of whom sustained broken ribs. Members of the far-right groups then used physical force to initiate altercations between the groups, and physical scuffles were reported. [size=large] [counter-protest]",0,1612916001
18393,30-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Right Wing Watch; Count Love,"On 30 July 2020, approximately 200 people staged a 'Save our Children' rally in Hollywood neighborhood in Los Angeles (California) against child human trafficking and pedophilia. The rally's leader wore a t-shirt supporting the QAnon conspiracy theory. [size=approximately 200]",0,1612916001
18456,29-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Fox11 (Los Angeles),"On 29 July 2020, people gathered in protest in Los Angeles (California) outside the office of the District Attorney, in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Protesters were calling for a new attorney as well as the defund of the police, among other issues. [size=no report]",0,1612546428
18782,26-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,NBC4 Southern California; Count Love; Los Angeles Daily News; KFI AM640,"On 26 July 2020, several hundred BLM supporters marched in demonstration in Los Angeles (California) demanding social justice and showing solidarity for demonstrators in Portland who have been in a standoff with federal agents for over a week. A group of counter protesters arrived at the event, only leading to some verbal frictions among both sides. [size=several hundred] [counter-protest]",0,1612546427
18783,26-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,ABC7 (Los Angeles),"On 26 July 2020, people held a rally in Los Angeles (California) to pay homage to Vanessa Guillen, a Latin soldier who was missing since April 22. Protesters were calling for justice after it was revealed she was sexually harassed and killed by another Fort Hood soldier, demanding a full congressional investigation. [size=no report]",0,1612546427
18869,25-Jul-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Liveuamap; ABC7 (San Francisco); US Press Freedom Tracker; KTLA5,"On 25 July 2020, BLM supporters marched in Los Angeles (California) to demand social justice and to show solidarity for demonstrators in Portland who have been in a standoff with federal agents for over a week. The demonstration turned violent when a group of demonstrators used hammers to smash building windows. Police fired non-lethal rounds and a single shot hit a freelance journalist and filmmaker in the ankle. Multiple demonstrators were arrested and others were also injured. [size=no report]",0,1614122725
19182,23-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Fox11 (Los Angeles),"On 23 July 2020, parents rallied in protest in Los Angeles (California), outside the residence of the city's Mayor, calling for authorities to reopen schools in the city next Fall amid restrictions imposed due to the coronavirus pandemic. [size=no report]",0,1612546427
19337,22-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Press-Enterprise,"On 22 July 2020, hotel workers held a car caravan protest in Los Angeles (California), outside the Los Angeles County Board of Supervisors' office, against unsafe working conditions amid the coronavirus pandemic. Protesters were calling for authorities not to reopen hotels. [size=no report]",0,1612546427
19345,22-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Insider (United States),"On 22 July 2020, dozens of protesters held a '#FreeBritney' demonstration outside a courthouse in Los Angeles (California) against the conservatorship of Britney Spears and the role of her father, Jamie Spears, in controlling the singer's 'finances and personal life for 12 years.' [size=dozens]",0,1612913872
19434,21-Jul-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5; CBS2 (Los Angeles),"On 21 July 2020, hundreds of Armenian people held a demonstration in Los Angeles (California), outside the Azerbaijani consulate, to condemn rampant tensions between Azerbaijani and Armenian forces in the Armenian Tavush province. A group of Azerbaijani counter demonstrators was present at the site, eventually clashing with a group of Armenians. Three people and police officer were injured, and one person was arrested. Officials are investigating the incident as a hate crime. [size=hundreds] [counter-protest]",0,1612546427
19436,21-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 21 July 2020, health care professionals held a protest in Los Angeles (California) calling for authorities to increase protection measures, improve working conditions and ensure better medical equipment at hospitals as infections continue to increase in the midst of the coronavirus pandemic. [size=no report]",0,1612546427
19562,20-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,CBS2 (Los Angeles); Fox5 (Las Vegas); Pasadena Star-News; CBS19 (Nacogdoches); KSAT12; Count Love; Orange County Register,"On 20 July 2020, striking care and fast-food chain workers and students (among others) rallied in a caravan in Los Angeles (California) joining the Strike for Black Lives to protest low wages, lack of safety equipment and alleged racism, which have worsened in the midst of the coronavirus pandemic. The protest took place in the context of a nationwide strike that demands racial and economic justice for the African-American community in the country. Protesters also voiced their support for the BLM movement. [size=no report]",0,1612546427
19624,19-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,LAist; Twitter,"On 19 July 2020, hundreds of people marched in protest in Los Angeles (California), throughout the Silver Lake neighborhood, calling for justice in the case of Mely Corado, a Latina woman killed in a police shooting at a Trader Joe's establishment nearly two years ago. Protesters were demanding officials to take responsibility over the crime. [size=hundreds]",0,1612546427
19627,19-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 19 July 2020, members of different religious communities rallied in protest in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size= no report]",0,1612546427
19812,18-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Daily News; Fight Back News; Crowd Counting Consortium,"On 18 July 2020, an unreported number of people rallied at Los Cinco Puntos in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality. Demonstrators called for Black and brown unity and an end to police killings of Black, Chicanx, and Latinx people. A former member of the military gave a speech. On this day, about 20 people, some with Valley of Change, rallied near the Sherman Oaks Galleria in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality. A man driving by allegedly yelled ''white lives matter'' and made a Nazi salute as he drove past the group. [size=at least 20]",0,1612546509
19852,17-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Republic; USA News Posts,"On 17 July 2020, people rallied in protest in Los Angeles (California), outside the residence of the California Senate Majority Leader, calling for authorities to extend evictions moratoriums due to the economic repercussions of the coronavirus pandemic. [size=no report]",0,1612546426
20034,15-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Twitter; UNITE HERE Local 11,"On 15 July 2020, an unknown number of protesters gathered outside of the hall of justice in Los Angeles (California) to demand that the sheriff end his opposition to an independent investigation of the killing of Andres Guardado. [size=no report].",0,1612546516
20202,14-Jul-20,2020,Protests,Protest with intervention,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5; Los Angeles Times; Count Love,"On 14 July 2020, at least 50 people demonstrated in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Protesters stopped by when they noticed a couple of women were being arrested by officers. An individual, reportedly outside the group of demonstrators, threw some water at officers, eventually leading the latter to make use of batons to disperse the crowd. According to officers, demonstrators were violent towards them from the beginning, although this was rejected by demonstrators, who reported the excessive use of police officers when they tossed a disabled man in a wheelchair onto the ground, among other things. Four people, unknown whether they were demonstrators, were arrested and a few officials were injured. [size=at least 50] [suggested agents provocateurs]",0,1612546426
20417,12-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,ABC7 (Los Angeles); Count Love; CBS2 (Los Angeles),"On 12 July 2020, people held a protest in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The event was sparked after two parishioners from the St. Paul First Lutheran Church placed a No Trespassing sign and harassed an African-American women after she sat down in a green area outside the church. Another march in support of unity between African-American and Latin people was held in the city during the day. [size=no report]",0,1612546426
20545,11-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Tech Investor News; Los Angeles Times; KTLA5,"On 11 July 2020, around 100 police officials, together with pro-police supporters, gathered in protest in Los Angeles (California), outside the city's police headquarters, against ongoing cuts in police budgets and calls to defund as a result of the nationwide demonstrations in support of the Black Lives Matter movement. A group of BLM-aligned counter protesters was present at the site, although no scuffles were reported. [size=around 100] [counter-protest]",0,1612546426
20712,10-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times; KTLA5; Count Love,"On 10 July 2020, bus drivers staged a protest in Los Angeles (California), outside Metro headquarters, calling for authorities to grant them hazard payments due to the high risk they are exposed to at work amidst the coronavirus pandemic. [size=no report]",0,1612546425
20718,10-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Twitter; Crowd Counting Consortium,"Around 10 July 2020 (as reported), people held a protest in Los Angeles (California) against Israeli Government's plan to annex sections of the West Bank to Israeli lands. [size=no report]",0,1612546427
20761,9-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Count Love; Imperial Valley Express,"On 9 July 2020, people held a protest against child abuse in Los Angeles (California) in order to bring attention to a number of cases of alleged negligence by social workers. [size=no report]",0,1612546425
20863,9-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,CBS2 (Los Angeles),"On 9 July 2020, striking union workers protested in Los Angeles (California), outside the Wholesale Produce Market, reportedly over a contract dispute. No further information on this was reported. [size=no report]",0,1612546425
20941,8-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,CBS2 (Los Angeles),"On 8 July 2020, people held a protest in Los Angeles (California) against the actions taken by the St. Paul First Lutheran Church the night before when two men placed a No Trespassing sign after a lady sat down in a green area outside the church. [size=no report]",0,1612546425
20944,8-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Press Telegram; San Gabriel Valley Tribune; Daily Breeze,"On 8 July 2020, hospitality workers protested in Los Angeles (California), refusing to go back to work unless safe working conditions are guaranteed amid the coronavirus pandemic. [size=no report]",0,1612546425
20952,8-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Pasadena Star-News; Crowd Counting Consortium,"On 8 July 2020, an unreported number of hospitality workers rallied in different neighborhoods of Los Angeles (California) including Hollywood neighborhood, against reopening hotels during a wave of coronavirus cases. [size=no report]",0,1612546498
21238,5-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Virginia,Orange,Orange,38.2454,-78.1108,Daily Progress,"On 5 July 2020, around 40 or so students, parents, and teachers protested in Orange (Virginia) to support an African American teacher who lost his job without a known reason. [size=40 or so]",0,1612546442
21330,4-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,NBC4 Southern California; Liveuamap; Times of San Diego; Patch; KTLA5,"On 4 July 2020, an estimate of 400 people, including indigenous groups, marched in demonstration in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The event took place in the context of 4th of July celebrations, with demonstrators calling for unity among minority groups, among other issues. Some shoving was reported during a confrontation with a lone counter-demonstrator, who wore an American flag and started waving a Trump T-shirt, but other BLM demonstrators formed a circle to protect him, after which he left the area. Earlier that night, an activist burned 3 American flags. Neither injuries nor fatalities were reported. [size= an estimate of 400]",0,1612546420
21795,1-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,CBS8 (San Diego); ABC7 (San Francisco); Count Love,"On 1 July 2020, an estimate of 100 people marched in protest in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. They entered the 110 Freeway, leading to police to go behind the group to take them off the road. No arrests were reported. Earlier that day, another protest took place in Sunset Boulevard. [size=at least 100]",0,1612546420
22007,29-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Crowd Counting Consortium; Santa Clarita Valley Signal,"On 29 June 2020, dozens of people rallied through Valencia in Los Angeles (California) in support of law enforcement. Santa Clarita City Councilman Bob Kellar attended. [size=dozens]",0,1612546507
22259,27-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Fox11 (Los Angeles),"On 27 June 2020, dozens of people, including members of the Raza Unida Party, held a protest in Mission Hills (Los Angeles, California), at the Mission San Fernando Rey de Espana, calling for authorities to remove states of Father Junipero Serra from the city. The protest took place in the midst of nationwide demonstrations in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=dozens]",0,1612546422
22303,27-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Crowd Counting Consortium; LAist,"On 27 June 2020, about 100 people marched in a protest in Mid-Wilshire, central Los Angeles, California in support of the Black Lives Matter movement and against police brutality. [size=about 100]",0,1612546420
22412,26-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,It's Going Down,"On 26 June 2020, over 80 people with Antifa marched through the Sunland-Tujunga neighbourhood of Los Angeles (Los Angeles, California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. An unreported number of counter-protesters from far-right groups gathered in their cars. [size=over 80] [counter-protest]",0,1612546440
22542,26-Jun-20,2020,Protests,Protest with intervention,Protesters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,Crowd Counting Consortium; Press-Enterprise,"On 26 June 2020, an unreported number of people rallied near Fairmont Park in Riverside (California) in support of abolishing Immigration and Customs Enforcement. While officers described all demonstrations as ''very peaceful,'' a woman was arrested after allegedly pointing a laser pointer at a uniformed detective who was photographing the event. [size=no report]",0,1612546507
22696,24-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Fox11 (Los Angeles),"On 24 June 2020, people staged a protest outside the Hall of Justice in Los Angeles (California), to show discontent against the LA County District Attorney, who was allegedly involved in corruption. Protesters also voiced their support for the Black Lives Matter movement and against police brutality and the death of George Floyd, calling for police reforms. [size=no report]",0,1612546422
22770,24-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Orange,Orange,33.7877,-117.8534,Los Angeles Daily News,"On 24 June 2020, University of California dining workers held a protest in Orange (California), at the UC Irvine Medical Center, against the institution's plans to temporarily dismiss up to 3000 workers amid the coronavirus pandemic. [size=no report]",0,1612546423
22816,23-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5; Liveuamap,"On 23 June 2020, thousands of people gathered in protest in Los Angeles (California), outside the L.A. Unified School District's headquarters, in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Protesters were calling for authorities to defund the school police. [size=thousands]",0,1612546419
22849,23-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Ohio,Montgomery,Riverside,39.7798,-84.1241,WDTN; Dayton Daily News,"On 23 June 2020, over 50 people protested in Riverside, Ohio in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Some people protested against the demonstrators. [size=over 50] [counter-protest]",0,1612546420
22948,22-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,L.A. TACO,"On 22 June 2020, street vendors gathered in protest in Los Angeles (California), outside the County of Los Angeles Department of Public Health's headquarters, calling for more favourable workers rights. [size=no report]",0,1612546423
23182,20-Jun-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Count Love; CBS2 (Los Angeles); Ventura County Star,"On 20 June 2020, a group of demonstrators toppled a statue of Father Junipero Serra in Los Angeles (California), located at a park near Olvera Street. The event took place in the wake of nationwide demonstrations in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report] [statue]",0,1612546419
23184,20-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,NBC4 Southern California; CBS2 (Los Angeles),"On 20 June 2020, people staged a rally in Los Angeles (California) against President Trump and Vice-president Pence from power. The rally was in response to the re-start of Trump's campaign rallies in Tulsa during Juneteenth weekend. Another protest took place during that day in Crenshaw neighborhood in support of the Black Lives Matter movement and the role of fathers in influencing future generations. [size=no report]",0,1612546419
23269,20-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Massachusetts,Franklin,Orange,42.5918,-72.3099,Greenfield Recorder,"On 20 June 2020, at least 52 people staged a protest at Orange Memorial Park in Orange (Franklin, Massachusetts) in support of police reform and the Black Lives Matter movement, as well as against police brutality and the death of George Floyd. [size=at least 52]",0,1612546422
23506,19-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5; Political Research Associates; ABC7 (Los Angeles),"On 19 June 2020, hundreds of people held a protest in Los Angeles (California), honouring Juneteenth, which commemorates the ending of slavery in the United States. The protest took place in the midst of nationwide demonstrations in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Different marches took place across the city during that day. In Tujunga neighbourhood, Three Percenters (III%) counter protested. [size=hundreds] [counter-protest]",0,1612546423
23622,19-Jun-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,It's Going Down,"On 19 June 2020, about 20-25 people from various far-right groups demonstrated in the Sunland-Tujunga neighbourhood of Los Angeles (Los Angeles, California) in support of the police. About 30 people with Antifa were present in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The demonstration turned violent when a member of the far-right group 'assaulted' a teenage girl and others in both groups engaged in physical altercations. [size=about 50-55] [counter-protest]",0,1612916001
23783,18-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Crowd Counting Consortium; Pasadena Star-News,"On 18 June 2020, nurses represented by SEIU gathered outside of the West Hills Hospital in Los Angeles (California) to demand adequate personal protective equipment and against staff shortages during coronavirus pandemic. [size=no report]",0,1612546502
23880,17-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 17 June 2020, hundreds of people held a protest in Los Angeles (California), outside the Hall of Justice, in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Protesters were showing discontent against the L.A. County District Attorney. [size=hundreds]",0,1612546423
23996,17-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,New Jersey,Essex,Orange,40.7706,-74.2326,Count Love,"On 17 June 2020, undocumented immigrants and advocates staged a march in Orange (New Jersey) demonstrating for economic relief for workers without legal status. [size=no report]",0,1612546421
24035,16-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 16 June 2020, hundreds of people, including students and community members, held a protest in Los Angeles (California), outside the L.A. high school, in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Protesters were calling for the elimination of Los Angeles School Police Department. [size=hundreds]",0,1612546423
24392,14-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,L.A. TACO,"On 14 June 2020, thousands of people, a majority of Latin people, marched in protest in Los Angeles (California) against ICE practices while they have children under their custody. [size=thousands]",0,1612546423
24524,14-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 14 June 2020, thousands of people, including members of the LGBT community, marched in Los Angeles (California), in support of the Black Lives Matter movement and LGBT rights and against police brutality and the death of George Floyd. According to eye witnesses, a group of protesters blocked an intersection when a driver trying to get through became upset and drove through the crowd. No arrests were reported. It does not appear that the 'attack' aimed to cause harm, as a video shows the vehicle driving slowly through the crowd. [size=thousands]",0,1612916001
24835,13-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Fight Back News,"On 13 June 2020, over 100 people staged a protest in Los Angeles (California) in support of the Black Lives Matter movement and demanding community control of the police. [size=over 100]",0,1612546439
24836,13-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Massachusetts,Franklin,Orange,42.5918,-72.3099,Greenfield Recorder,"On 13 June 2020, about 40 people participated in a protest in Orange (Franklin, Massachusetts) in support of police reform and the Black Lives Matter movement, as well as against police brutality and the death of George Floyd. [size=about 40]",0,1612546439
24941,13-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Daily News; Crowd Counting Consortium,"On 13 June 2020, hundreds of people staged a protest in Echo Park in Los Angeles (California) in support of 'black unhoused lives' after a new report that showed that black residents are four times as likely to be homeless in Los Angeles County. [size=hundreds]",0,1612916001
25101,12-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Pasadena Star-News,"On 12 June 2020, hundreds of people participated in a youth-led protest in Los Angeles (California), in support of the Black Lives Matter movement, against police brutality, and the death of George Floyd. Demonstrators were calling for authorities to defund the police department and to remove a statue of Christopher Columbus outside the State Capitol in Sacramento (California). Several other similar protests were held throughout the day. [size=hundreds]",0,1612546439
25468,10-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 10 June 2020, people held a protest in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Participants were also protesting against the District Attorney for not litigating more police for misconduct. [size=no report]",0,1612546438
25920,8-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Orange County Register,"On 8 June 2020, people held a protest in Los Angeles (California) in support of the Black Lives Matter movement, against police brutality, and the death of George Floyd. A group of lawyers also protested over the same issue during that day. [size=no report]",0,1612546438
26031,8-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,San Bernardino Sun; Crowd Counting Consortium,"On 8 June 2020, an unspecified number people, mostly lawyers, staged a protest in Riverside (California) in support of the Black Lives Matter movement and against police brutality. [size=no report]",0,1612546438
