data_no,event_date,year,event_type,sub_event_type,actor1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
17608,6-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,USA Today,"On 6 August 2020, a group of 20 demonstrators stayed in Chicago (Illinois) during their 750-mile protest walk from Milwaukee to Washington DC in response the death of George Floyd and to show support for the Black Lives Matter movement and racial justice. The demonstrators planned to walk about 30 miles per day for 24 days. [size=a group of 20]",0,1614122725
17702,5-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 5 August 2020, nurses marched in Chicago, Illinois demanding sufficient personal protective equipment amid the coronavirus pandemic. [size=no report]",0,1612546429
17704,5-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Twitter,"On 5 August 2020, hospitality workers who were laid off demonstrated in Chicago, Illinois demanding their lost health insurance coverage amid the coronavirus pandemic. [size=no report]",0,1612546429
17758,4-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 4 August 2020, people gathered in Chicago, Illinois to remember a Black teenager shot and died recently, and called upon the community to act to remove police from a local school, which was what the teenager was advocating for before he died. [size=no report]",0,1612546429
17762,4-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago),"On 4 August 2020, teachers held a caravan protest in Chicago, Illinois urging students to stay at home and do remote learning amid the coronavirus pandemic. [size=no report] [schools]",0,1612546429
17876,3-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 3 August 2020, the Chicago Teachers Union and the parents and students of Chicago Public Schools marched in Chicago, Illinois as part of the national 'day of action' demanding that schools be closed this fall amid the coronavirus pandemic. [size=no report] [schools]",0,1612916000
17978,2-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 2 August 2020, dozens of people held a 'Walk To Support CPD' march in Chicago, Illinois to support the police. [size=dozens]",0,1612916000
18134,1-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago; CBS2 (Chicago),"On 1 August 2020, thousands of students staged a 'Students Strike Back' protest in Chicago, Illinois. They for the removal of police from schools and universities and for universities to cut ties with the U.S. Immigration and Customs Enforcement (ICE). They also demanded more medical and mental health resources in their communities. [size=hundreds]",0,1612916001
18149,1-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago); ABC7 Chicago,"On 1 August 2020, women who are current and former military members protested in Chicago, Illinois against sexual harassment in the military, demanding justice for Vanessa Guillen, a female soldier allegedly sexually harassed, killed, and dismembered by a fellow soldier in Texas. [size=no report]",0,1612546428
18218,31-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Arlington Heights,42.095,-87.9808,Daily Herald (Arlington Heights),"On 31 July 2020, about 40 Blue Lives Matter protesters demonstrated in Arlington Heights, Illinois in support of the police and the Blue Lives Matter movement. A few counter protesters demonstrated in support of the Black Lives Matter movement and defunding the police. [size=over 40] [counter-protest]",0,1612546428
18240,31-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Chicago Sun-Times; Count Love; Chicago Tribune,"On 31 July 2020, over 300 people protested in Evanston, Illinois in support of the Black Lives Matter movement and in support of a Black woman who confronted a few White people on the beach displaying a Confederate flag two days before. [size=over 300]",0,1612546428
18270,31-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Block Club Chicago,"On 31 July 2020, dozens of children, teenagers, and parents held a 'Kids Lives Matter' march in Chicago, Illinois against the gun violence that has afflicted children in Chicago. [size=dozens]",0,1612916001
18307,30-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Chicago Sun-Times; Count Love,"On 30 July 2020, dozens of people protested in Evanston, Illinois in support of the Black Lives Matter movement and a Black woman who confronted a few White people on the beach displaying a Confederate flag a day before. [size=dozens]",0,1612546428
18446,29-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Count Love; Chicago Sun-Times,"On 29 July 2020, a small group of people protested in Evanston, Illinois in support of the Black Lives Matter movement after a Black woman confronted a few White people on the beach displaying a Confederate flag. They stayed until the group left. [size=a small group]",0,1612546428
18767,26-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago),"On 26 July 2020, dozens of Italian-Americans protested in Chicago, Illinois against the mayor's decision to take down two Christopher Columbus statues. [size=dozens]",0,1612546427
18822,25-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,USA Today,"On 25 July 2020, dozens of people demonstrated in Chicago, Illinois at the site of the former Columbus statue in support of the Back the Blue movement and the police. Counter-demonstrators rallied in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Some members from each side pushed each other, but the protest remained peaceful otherwise. Dozens of police on bikes stood in between to deter physical altercation. Later in the day after BLM and anti-ICE (U.S. Immigration and Customs Enforcement) protesters merged in the evening, hundreds marched through downtown calling for defunding the police and against federal agents from the Department of Homeland Security to be deployed in Chicago. [size=hundreds] [counter-protest]",0,1612546427
18823,25-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,USA Today,"On 25 July 2020, people protested in Chicago, Illinois against the U.S. Immigration and Customs Enforcement. Later they merged with Black Lives Matter protesters. [size=no report]",0,1612546427
19000,25-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Park Ridge,42.0111,-87.8406,Chicago Tribune; Crowd Counting Consortium,"On 25 July 2020, about 30 protesters gathered on the corner of Northwest Highway and Prospect in Park Ridge (Illinois) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=about 30]",0,1612546511
19003,25-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Block Club Chicago,"On 25 July 2020, people protested in Chicago, Illinois in 'the Love March' against gun violence. [size=no report]",0,1612916001
19034,24-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Count Love; WGN Channel 9,"On 24 July 2020, dozens of workers protested in Chicago, Illinois demanding the $600 a week additional unemployment benefits be extended amid the coronavirus pandemic. [size=dozens]",0,1612546427
19043,24-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Sun-Times; Count Love,"On 24 July 2020, people protested in Chicago, Illinois against gun violence. Cook County Board President spoke at the rally. [size=no report]",0,1612546427
19128,24-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Count Love; ABC7 Chicago; Chicago Tribune; Washington Post,"On 24 July 2020, about 500 people protested at Homan Square in Chicago, Illinois in support of the Black Lives Matter movement and demanded the police be defunded and the shutdown of Homan Square facility of Chicago police. Protesters then marched against the deployment of 150 federal agents by the Trump Administration to Chicago this week. [size=about 500]",0,1614124493
19139,24-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune; Count Love,"On 24 July 2020, about 10 people marched in Chicago, Illinois praying for the police and demanding that residents and police work together fighting crimes. [size=about 10]",0,1612546427
19143,23-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Count Love; Chicago Tribune; CBS2 (Chicago),"On 23 July 2020, about 1000 people protested in Logan Square in Chicago, Illinois in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. A different group of people protested at Federal Plaza in support of the Black Lives Matter movement and against police brutality during protests in recent weeks. [size=about 1000]",0,1612546427
19148,23-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9,"On 23 July 2020, members of the Black Community Collaborative protested in Chicago (Illinois) against persistent gun violence in the city. [size=no report]",0,1612546427
19330,22-Jul-20,2020,Strategic developments,Change to group/activity,Police Forces of the United States (2017-2021) Operation Legend,United States,Illinois,Cook,Chicago,41.85,-87.6501,Department of Justice,"Movement of forces: On 22 July 2020, over 100 FBI, DEA, and ATF agents, and over 100 US Marshals from the Great Lakes Task Force, are deployed to Chicago (Illinois) as part of Operation Legend. In addition, over 100 DHS Homeland Security Investigations agents already stationed in Chicago are reassigned to the operation.",0,1612546440
19356,22-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,NBC6 Chicago,"On 22 July 2020, the Chicago Teachers Union held a car caravan rally in Chicago, Illinois against reopening schools in the fall amid the coronavirus pandemic. [size=no report] [schools]",0,1612546427
19476,20-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Fox32; Block Club Chicago; Chicago Tribune; Twitter,"On 20 July 2020, nearly 400 fast-food and service industry workers associated with the Black Lives Matter movement held the 'Strike for Black Lives' protest in Chicago, Illinois demanding minimum wages of $15 to address income inequality for Black and Latinx people amid the coronavirus pandemic. On the same day, Stroger Hospital workers and University of Illinois Chicago building services workers organized by SEIU protested hazardous working conditions amid the coronavirus pandemic and demanded higher pay as part of 'Strike for Black Lives,' as well as in support of the Black Lives Matter movement. On Chicago's South Side, the union Teamsters organized a rally to support 'Strike for Black Lives' and the Black Lives Matter movement. One BLM group demanded that the statue of Columbus statue be taken down. [size=over 400]",0,1612916001
19478,20-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Fox32,"On 20 July 2020, dozens of people marched in Chicago, Illinois against Trump administration's decision to deploy federal agents to Chicago. A separate group from 'Refuse Fascism Chicago Chapter' rallied against the Trump administration and police violence towards protesters. A Black bishop was among the second group. [size=at least dozens]",0,1612916001
19802,18-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Arlington Heights,42.095,-87.9808,Count Love; Daily Herald (Arlington Heights),"On 18 July 2020, people staged a Back the Blue rally in Arlington Heights, Illinois in support of the police. [size=no report]",0,1612546426
19808,18-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Fox32,"On 18 July 2020, over 200 people associated with the Black Lives Matter movement protested at the mayor's home in Chicago, Illinois against the city police's clash with demonstrators on 17 July. [size=over 200]",0,1612546426
19850,17-Jul-20,2020,Riots,Violent demonstration,Rioters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Count Love; Block Club Chicago; Pantagraph; Fox32; WGN Channel 9; USA Today; Liberation News; CBS2 (Chicago),"On 17 July 2020, about 1000-1500 people demonstrated at Grant Park in Chicago, Illinois in a 'Black, Indigenous Solidarity Rally' organized by more than a dozen Chicago-based organizations, including Native American groups, in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. They then moved to and tried toppling the statue of Christopher Columbus, but were stopped by the police. The Superintendent of the Chicago Police Department later said the demonstration was 'hijacked by organized mobs' as people hid under black umbrellas and changed into black clothes, formed a wall and marched on officers, used sharpened PVC pipes to jab at officers, and threw fireworks, cans, frozen water bottles, and rocks at the police. Police struck people with batons and deployed tear gas and pepper spray. At least 5 demonstrators and 4 police officers were taken to the hospital. In total 18 officers were seriously injured. 12 people were arrested. Activists alleged that a Black teenager filming at the scene was punched in the mouth by the police and had her teeth knocked out. One reporter alleged to have been verbally and physically assaulted by the police, another claimed her phone was slapped out of her hand by a police officer with his baton. Police took 76 bikes from the scene. They claimed that the bikes were either abandoned or used as weapons against police. Demonstrators claimed that the bikes were taken from them, some by force and without any explanations. [size=about 1000] [statue] [suggested agents provocateurs]",0,1612916001
19998,16-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Sun-Times; Count Love,"On 16 July 2020, faculties at City Colleges protested in Chicago, Illinois against years of program cuts that they said disparately impacted Black and Latinx students. [size=no report]",0,1612546426
20186,14-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Liberation News,"On 14 July 2020, dozens of people protested in Chicago, Illinois against US imposing sanctions on Iran at the fifth anniversary of the Joint Comprehensive Plan of Action. The rally was organized by the Chicago Committee Against War and Racism. [size=dozens]",0,1612546426
20501,11-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Fox32; CBS2 (Chicago); ABC7 Chicago,"On 11 July 2020, people protested in Chicago, Illinois calling for a relocation of funds to end gun violence. [size=no report]",0,1612546426
20520,11-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9; Count Love,"On 11 July 2020, local veteran's groups protested in Chicago, Illinois against sexual abuse of women in the military and the killing of a Latinx soldier, Vanessa Guillen. [size=no report]",0,1612546426
20688,10-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago),"On 10 July 2020, members of the Original Men in Black community group protested in Chicago, Illinois in support of the Black Lives Matter movement and a new kind of community patrol against gun violence. [size=no report]",0,1612546425
20697,10-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Count Love; NBC6 Chicago,"On 10 July 2020, hundreds of people protested in Chicago, Illinois against actions targeting immigrants taken by U.S. Immigration and Customs Enforcement. [size=hundreds]",0,1612546425
20699,10-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Arlington Heights,42.095,-87.9808,Daily Herald (Arlington Heights); Count Love,"On 10 July 2020, people protested in Arlington Heights, Illinois in support of abortion. [size=no report]",0,1612546425
20700,10-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Count Love; Chicago Sun-Times,"On 10 July 2020, a few hundred people protested in Chicago, Illinois against sexual violence in the military and the killing of Vanessa Guillen, a Latinx soldier. [size=a few hundred]",0,1612546425
20917,8-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Fox6 Milwaukee,"On 8 July 2020, people protested in Chicago, Illinois in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546425
20928,8-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Count Love; Fight Back News,"On 8 July 2020, over 80 Filipinos protested in front of the Philippine Consulate in Chicago (Illinois) against the alleged ''repressive'' anti-terrorism measures signed into law by the Philippine President. [size=over 80]",0,1612546425
21059,6-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Count Love; Daily Northwestern,"On 6 July 2020, about 30 protesters walked from Mayor Steve Hagerty's house to the Lorraine H. Morton Civic Center in Evanston (Illinois) in support of the Black Lives Matter Movement and in support of defunding the Evanston Police Department. [size=about 30]",0,1612546506
21182,5-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9,"On 5 July 2020, people protested in Chicago, Illinois against the city's permission for an industrial plant. They had safety concerns and asked that the plant be relocated. [size=no report]",0,1612546425
21183,5-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 5 July 2020, people held a vigil and marched in Chicago, Illinois, for a 7-year-old girl who was shot and killed on 4th of July and against gun violence. [size=no report]",0,1612546425
21285,4-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,It's Going Down,"On 4 July 2020, about 50 members of Patriot Front protested in Chicago, Illinois for its white nationalist agenda. [size=about 50]",0,1612546425
21344,4-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago; WGN Channel 9; Chicago Tribune,"On 4 July 2020, hundreds of people protested in Chicago, Illinois, to boycott Independence Day in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=hundreds]",0,1612546420
21528,3-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Sun-Times,"On 3 July 2020, about 50 people, including veterans, protested in Chicago, Illinois, to demand justice for a victim of sexual harassment in the military who got killed. [size=about 50]",0,1612546421
21631,2-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9; Chicago Sun-Times,"On 2 July 2020, people protested in Chicago, Illinois, in support of the Black Lives Matter movement and against the loss of children's lives to gun violence. [size=no report]",0,1612546420
21780,1-Jul-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago),"On 1 July 2020, people protested in Chicago, Illinois, against the potential release of a perpetrator who allegedly fatally struck a 13-year-old with a van. [size=no report]",0,1612546421
21811,30-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 30 June 2020, people protested in Chicago, Illinois, against evictions of tenants amid the coronavirus pandemic. [size=no report]",0,1612546420
21812,30-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 30 June 2020, people protested in Chicago, Illinois, demanding action in cases of Black women gone missing in Chicago. [size=no report]",0,1612546420
21909,29-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Fox32; Chicago Tribune,"On 29 June 2020, people protested in Chicago, Illinois, against gun violence. [size=no report]",0,1612546420
22019,28-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 28 June 2020, hundreds of Christian Asian Americans marched in Chicago, Illinois, between two Christian churches in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=hundreds]",0,1612546420
22052,28-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9; Chicago Tribune,"On 28 June 2020, thousands from the LGBT community protested in Chicago, Illinois, for the rights of transgender people. [size=thousands]",0,1612546420
22178,27-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 27 June 2020, journalists, labour union, and government officials protested in Chicago, Illinois to draw attention to the risks journalists face amid the coronavirus pandemic. [size=no report]",0,1612546420
22179,27-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 27 June 2020, health workers protested in Chicago, Illinois in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546420
22238,27-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Oak Park,41.8861,-87.7841,Chicago Tribune,"On 27 June 2020, people, including parents and their children held a BLM protest in Oak Park (Illinois) in support of the Black Lives Matter movement and against police brutality. [size=no report]",0,1612546506
22346,27-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Park Ridge,42.0111,-87.8406,Chicago Tribune; Crowd Counting Consortium,"On 27 June 2020, about 175-200 residents and students gathered in Park Ridge (Illinois) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd and Breonna Taylor. [size=about 175-200]",0,1612546510
22517,26-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Fox32; Chicago Tribune,"On 26 June 2020, around 140 health workers protested in Chicago, Illinois in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. On the same day, dozens of people including police officers held a vigil in memory of a Black victim of gun violence. [size=over 140]",0,1612546420
22520,26-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 26 June 2020, about 20 people protested in Chicago, Illinois demanding more safety measures on train platforms. [size=about 20]",0,1612546421
22542,26-Jun-20,2020,Protests,Protest with intervention,Protesters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,Crowd Counting Consortium; Press-Enterprise,"On 26 June 2020, an unreported number of people rallied near Fairmont Park in Riverside (California) in support of abolishing Immigration and Customs Enforcement. While officers described all demonstrations as ''very peaceful,'' a woman was arrested after allegedly pointing a laser pointer at a uniformed detective who was photographing the event. [size=no report]",0,1612546507
22593,25-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Fox32,"On 25 June 2020, over 200 protested in Chicago, Illinois in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=over 200]",0,1612546422
22681,24-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Arlington Heights,42.095,-87.9808,Crowd Counting Consortium; Chicago Tribune,"On 24 June 2020, nearly 100 people staged a protest in Arlington Heights (Illinois) in support of the Black Lives Matter movement and against police brutality, the industrial prison complex, and the inequalities in health care that increased amid the coronavirus pandemic. [size=nearly 100]",0,1612546505
22756,24-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Columbia Chronicle; Fox32; Chicago Sun-Times,"On 24 June 2020, over 200 people held a sit-in protest and blocked traffic for eight hours in Chicago, Illinois to demonstrate against violence against Black women. During another protest in Chicago, about 500 people including teachers, students, and health care workers demonstrated in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=over 700]",0,1612546420
22849,23-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Ohio,Montgomery,Riverside,39.7798,-84.1241,WDTN; Dayton Daily News,"On 23 June 2020, over 50 people protested in Riverside, Ohio in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Some people protested against the demonstrators. [size=over 50] [counter-protest]",0,1612546420
23074,21-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago),"On 21 June 2020, musicians marched in Chicago, Illinois in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0,1612546421
23295,20-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 20 June 2020, over 100 cyclists rode in Chicago, Illinois to protested in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=over 100]",0,1612546421
23607,19-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 19 June 2020, thousands gathered for marches downtown in Chicago (Illinois) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd, but also to commemorate Juneteenth, traditionally celebrated to mark the end of slavery in the United States. [size=thousands]",0,1612546421
23648,19-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Daily Northwestern; Crowd Counting Consortium,"On 19 June 2020, some 70 protestors including members of the Sunrise Movement gathered in Evanston (Illinois) in support of the Black Lives Matter Movement and to call on Mayor Steve Hagerty to defund the police. Northwestern students also called on University President Morton Schapiro to divest from campus police. [size=some 70]",0,1612546507
23691,19-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Arlington Heights,42.095,-87.9808,Daily Herald (Arlington Heights),"On 19 June 2020, about 100 people gathered in Arlington Heights (Illinois) for a remembrance ceremony for Juneteenth in the parking lot of the Presbyterian Church. The crowd issued a call to action for everyone to work together against racism. [size=about 100]",0,1612546422
23730,18-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9,"On 18 June 2020, nursing home workers protested in Chicago, Illinois, in support of the Black Lives Matter movement and demanding PPE, hazard pay, and paid sick leave amid the coronavirus pandemic. [size=no report]",0,1612546424
23856,17-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune; ABC7 Chicago; Twitter; Southern Illinoisan; AP,"On 17 June 2020, over 200 demonstrators protested in Chicago, Illinois in support of the Black Lives Matter Movement and against police brutality after the death of George Floyd. About 200 gathered at the City Hall and dozens more drove around in support. They demanded the establishment of the Civilian Police Accountability Council and removing police from schools. On the same day, a vigil was held in the suburb of Round Lake Beach in Chicago for a man who died after confrontation with police. Police and the man's family disputed the cause of death and the family demanded justice. [size=over 200]",0,1612546419
24024,16-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9,"On 16 June 2020, about 30 students, parents, and politicians protested in Chicago, Illinois, urging the removal of police from schools. [size=about 30]",0,1612546424
24046,16-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago),"On 16 June 2020, ten buses of parents and teachers protested in Chicago, Illinois, against defunding early childhood development centres. [size=no report]",0,1612546421
24286,14-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Twitter; ABC7 Chicago,"On 14 June 2020, over 1000 demonstrators protested in Chicago, Illinois in support of the Black Lives Matter Movement and against police brutality after the death of George Floyd. Over 1000 participated in the Drag March for Change in Boys town as part of the Black Trans Lives Matter movement and advocated for the reclassification of violence against transgender individuals as hate crimes. Meanwhile, there was a Black Lives Matter march from the Christian Unity Church in River Forest, a march of Chicago Public School graduates calling for removing police from campus. In addition, about 100 people marched from Hyde Park Academy calling for defunding the police. [size=over 1100]",0,1612546419
24656,13-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 13 June 2020, hundreds of people protested in the Jefferson Park community in Chicago (Illinois) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Another protest in the Bronzeville neighbourhood day drew hundreds of residents. [size=hundreds]",0,1612546439
25055,12-Jun-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Sun-Times; CBS2 (Chicago); Count Love; WGN Channel 9; Crowd Counting Consortium,"On 12 June 2020, several demonstrations and marches organized by Muslim community, Unite Here labour union, Arab American Action Network and US Palestinian Community Network were held at Eckhart Park, Portage and Jefferson Parks in Chicago (Illinois) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Hundreds other gathered for a rally in Washington Park and about 1000 gathered in Wrigleyville demanding the creation of the Civilian Police Accountability Council (CPAC). In Lawndale, hundreds including faith leaders and politicians marched demanding police reforms, as well as better education, housing, healthcare, and economic development. Also, about a dozen students occupied the campus police department building in Chicago (Illinois) demanding the school to abolish the department. The students stayed the night at the building and left the next morning. [size=over 1000]",0,1612546439
